IHBAS-CPCB,Dwarka-S8-DPCC,Sri-Aurobindo-Marg-DPCC,DTU-CPCB,Okhla-Phase-2-DPCC,Alipur-DPCC,Sonia-Vihar-DPCC,Ashok-Vihar-DPCC,Mundka-DPCC,Pusa-DPCC,Vivek-Vihar-DPCC,Mandir-Marg-DPCC,Nehru-Nagar-DPCC,Wazirpur-DPCC,RK-Puram-DPCC,Punjabi-Bagh-DPCC,KSSR-DPCC,Jahangirpuri-DPCC,Narela-CPCB,Patparganj-DPCC,Rohini-DPCC,Anand-Vihar-DPCC,NSIT-Dwarka-CPCB,MDCNS-DPCC,Najafgarh-DPCC
57.43,52.3,25.75,119.5,20.12,14.28,29.75,27.25,22.05,34.35,29.0,21.93,24.05,41.95,91.6,26.73,24.17,41.5,33.12,42.6,35.25,53.2,66.87,30.85,23.03
62.03,54.25,26.15,118.45,17.15,12.78,31.02,29.62,21.25,36.95,22.9,21.95,23.77,40.95,90.4,25.77,24.02,42.33,34.98,40.72,32.65,51.08,64.87,28.48,22.57
74.56,62.88,25.98,120.45,16.58,14.7,30.17,31.43,21.15,35.3,20.9,20.02,37.86750000000001,42.1,92.38,26.33,26.52,38.65,36.62,38.95,32.33,61.98,63.67,27.07,21.85
82.84,57.23,26.15,119.17,16.1,16.0,29.88,32.2,21.32,33.75,21.45,19.75,36.113125,42.58,99.22,27.52,26.32,38.77,37.62,39.6,34.05,63.65,64.32,27.12,21.45
71.82,55.43,26.55,123.88,22.446923076923078,15.3,28.83,30.3,21.73,35.88,22.1,19.57,35.09125,41.25,100.2,26.57,32.1,40.17,37.48,38.62,33.5,49.95,65.78,30.02,21.48
53.61,55.67,26.62,118.07,4.2,14.45,24.0,27.4,21.5,37.85,23.8,21.82,34.370588235294115,39.5,92.32,27.02,28.4,39.35,37.22,38.48,33.95,54.98,71.61,30.83,21.85
52.82,53.17,26.22,125.05,5.12,14.43,23.1,28.2,21.75,37.1,26.75,22.0,47.1,38.67,85.72,26.6,24.7,38.42,37.05,36.42,36.38,55.12,70.35,32.38,22.57
60.56,59.32,25.7,150.1,11.35,15.53,26.0,28.05,21.75,34.55,26.3,21.18,45.42,38.93,86.9,26.27,23.0,38.43,37.65,35.0,34.1,45.15,76.92,32.15,23.8
65.64,68.6,25.93,167.38,6.78,16.82,27.42,30.12,23.7,36.85,25.55,22.15,47.12,40.48,88.53,27.73,25.48,39.65,37.62,34.97,37.55,35.12,92.02,30.58,30.77
69.27,70.38,27.02,174.35,8.07,17.12,27.07,31.95,23.85,39.8,23.17,23.0,40.65,45.92,90.57,28.0,25.12,41.02,35.83,35.6,43.88,46.1,96.82,31.02,31.1
71.38,71.2,26.93,182.15,14.15,18.75,28.3,32.45,24.77,41.2,22.7,23.05,39.42,48.88,95.72,30.18,28.03,44.52,34.17,36.55,51.73,44.97,93.08,34.0,31.88
74.25,70.05,27.2,171.58,10.9,19.15,29.03,35.02,24.95,41.12,23.3,23.27,38.98,49.3,92.97,29.57,27.9,45.38,34.17,35.12,52.3,34.6,90.03,34.38,41.22
70.35,70.27,27.02,175.15,9.88,18.25,28.2,39.25,24.0,46.6,23.18,23.48,38.1,51.75,93.47,27.9,27.23,44.08,35.12,35.42,48.5,39.23,89.47,38.3,41.3
65.38,67.1,26.57,149.65,13.97,15.23,28.95,36.83,23.8,44.1,24.0,24.38,36.98,47.75,90.65,27.3,27.9,41.35,34.48,36.15,43.7,49.78,89.62,41.67,39.62
63.8,71.25,26.57,154.83,28.354285714285716,15.4,30.6,37.52,23.8,38.45,26.93,26.77,39.75,46.62,89.53,27.12,28.3,38.5,36.25,40.8,39.35,52.6,87.65,41.02,41.1
60.73,75.1,30.1,136.8,22.1,15.8,26.2,37.1,23.55,40.93846153846153,28.3,23.3,35.3,41.5,86.7,25.7,,32.8,35.4,40.1,39.2,56.4,84.8,35.45,47.7
60.25,81.75,27.27,124.85,23.302,16.12,25.0,35.45,24.03,41.636923076923075,24.42,21.4,30.38,42.53,87.42,25.55,26.82,32.98,32.9,36.6,39.2,54.88,84.85,34.25,47.27
62.34,93.47,26.08,134.38,24.272,15.82,24.12,36.68,23.73,40.519999999999996,20.0,21.8,30.22,47.25,89.12,25.85,26.15,32.98,32.4,33.33,27.0,50.65,87.45,35.12,46.0
63.41,99.93,27.4,151.82,25.688,15.3,24.47,37.75,23.57,41.526153846153846,20.02,22.42,32.15,46.97,96.65,27.05,29.38,36.0,31.75,32.28,40.82,42.95,98.75,40.93,45.42
64.81,100.28,27.88,198.4,28.839999999999996,16.7,25.38,35.67,26.15,44.2925,20.8,23.45,29.43,45.05,94.07,28.2,33.2,36.0,31.98,32.88,39.9,33.17,95.82,39.98,41.88
70.89,96.62,28.85,203.42,28.146666666666665,16.32,26.3,36.58,27.88,45.315,19.75,24.83,32.58,43.45,93.62,31.15,32.58,37.83,32.25,35.17,47.2,18.73,94.52,60.35,42.65
71.53,87.05,28.48,173.93,32.166666666666664,16.4,26.7,37.07,28.05,44.01916666666667,21.38,25.07,33.1,46.5,92.12,31.25,30.65,38.15,31.15,38.3,48.4,39.52,91.38,59.15,41.05
71.58,81.5,27.55,168.2,25.791666666666668,16.62,27.1,37.48,26.6,41.55384615384616,24.17,26.1,36.17,47.8,88.55,30.17,31.05,38.72,31.27,39.05,50.9,45.9,81.14,52.1,35.25
57.79,69.8,26.38,152.77,24.91333333333333,16.05,26.73,35.93,24.8,38.51076923076923,24.9,24.1,34.05,45.4,88.42,27.6,28.45,37.95,31.92,39.15,42.95,50.85,70.14,43.7,27.57
91.91,69.5,25.9,137.12,23.11428571428571,15.25,26.68,33.3,23.48,15.8,25.88,22.48,33.73,41.05,88.53,27.28,27.02,35.92,32.98,40.52,36.65,39.0,73.99,34.83,25.12
88.31,73.4,25.77,133.82,20.89357142857143,13.9,26.82,31.68,23.73,21.8,22.83,22.9,33.85,41.12,88.88,27.55,27.9,33.97,35.0,42.88,35.0,54.43,70.2,37.03,25.48
81.25,72.4,25.45,126.97,18.7375,12.68,27.82,32.0,22.05,22.65,20.42,20.73,31.93,40.52,92.95,29.8,27.77,32.75,35.62,43.92,32.48,53.58,67.44,36.88,24.52
79.31,70.2,24.97,127.23,12.8,12.67,27.23,31.05,21.65,18.6,20.1,19.45,30.18,40.58,90.5,28.43,27.52,28.88,35.6,42.83,31.42,57.9,73.89,33.35,24.42
75.41,62.38,25.58,126.55,22.477500000000003,12.12,25.45,28.75,20.6,20.05,19.4,19.12,28.98,36.57,94.92,27.38,28.02,29.65,35.12,40.58,29.4,53.42,69.6,32.73,23.2
73.51,61.95,26.97,117.57,16.840000000000003,12.7,24.95,26.55,19.92,17.55,20.65,21.0,29.0,37.42,91.5,27.68,28.27,28.72,34.4,39.2,30.2,49.8,64.89,33.25,21.7
75.11,61.67,26.92,127.65,15.65,12.88,25.1,26.43,21.2,14.8,23.55,21.3,28.38,35.75,86.78,26.55,25.35,30.3,34.35,37.58,31.08,45.25,72.24,32.25,22.0
78.72,64.23,25.85,142.88,16.2,14.12,24.6,29.15,21.45,11.03,24.3,21.4,28.4,35.08,85.65,26.8,22.6,31.52,32.25,35.78,31.7,42.77,79.25,31.9,22.65
85.25,72.12,25.65,178.47,19.65,13.03,25.6,29.6,24.18,4.6,25.23,21.32,32.1,36.28,87.35,26.27,25.18,38.12,32.03,33.7,34.23,19.12,85.32,35.2,23.35
61.8064705882353,72.25,25.73,178.45,15.32,13.95,26.8,31.93,25.8,5.88,22.28,22.75,31.57,43.22,87.35,27.6,31.48,38.95,35.45,35.62,40.65,21.17,101.37,35.65,23.8
65.15388888888889,73.6,25.5,192.1,20.68818181818182,13.28,28.22,33.58,26.15,11.22,24.35,22.2,30.57,47.62,97.75,29.88,29.1,43.42,33.65,36.17,46.8,41.38,100.12,37.12,25.23
72.68666666666667,75.03,25.9,203.88,23.764444444444443,15.35,25.9,37.83,26.65,17.85,24.35,22.52,31.12,48.35,97.05,29.55,29.73,43.3,34.8,37.18,49.97,8.78,94.74,43.6,26.75
71.50470588235294,71.6,26.4,188.65,16.17,16.38,25.48,40.73,27.33,24.05,23.62,23.25,31.83,47.35,96.78,29.48,28.78,43.15,36.42,37.33,49.12,33.83,90.07,41.2,17.95
72.88499999999999,69.3,24.1,190.05,22.75,15.55,23.82,33.28,27.67,24.15,25.52,24.95,32.47,45.48,91.12,28.65,28.7,42.72,35.33,35.98,45.2,29.75,87.47,40.68,16.05
72.134375,73.67,25.95,196.75,28.22,14.85,27.3,34.9,26.08,21.85,28.73,27.48,38.08,45.77,93.35,28.6,30.55,42.73,35.67,47.25,48.5,13.58,92.5,45.38,27.42
69.480625,72.1,29.9,187.57,19.833333333333332,11.6,27.9,31.4,37.1,19.8,29.4,23.7,36.2,42.2,89.6,29.4,,37.1,34.8,50.8,45.3,2.0,117.22,42.95,33.5
66.25999999999999,82.95,27.55,328.4,22.994,12.82,27.02,30.95,31.62,18.75,27.07,21.9,30.88,45.08,90.4,29.15,26.57,38.93,33.3,42.9,42.85,0.93,122.2,40.1,34.42
66.695,83.32,26.12,343.88,25.206,13.07,30.83,33.02,32.72,17.27,23.8,22.75,32.05,44.55,92.28,28.05,26.95,41.5,32.57,37.42,42.07,10.55,123.13,37.88,33.3
67.86733333333333,76.78,26.2,319.88,25.48,19.73,32.32,34.92,34.2,25.25,22.05,22.62,40.05,47.45,98.7,34.78,27.0,41.48,32.95,34.43,42.9,0.7,120.13,35.38,35.77
71.63187500000001,80.72,26.58,423.15,29.836000000000002,22.33,35.38,52.1,33.27,24.2,21.35,23.5,39.55,65.75,97.3,38.95,28.2,49.25,33.12,38.88,49.03,0.5,118.75,45.23,35.53
74.280625,73.38,27.75,412.02,29.245000000000005,24.02,37.5,76.2,30.77,22.32,23.5,24.48,38.7,70.3,98.4,43.88,30.2,49.25,37.42,45.92,52.2,0.5,106.31,56.77,37.75
66.49374999999999,72.53,30.1,314.17,31.795000000000005,25.8,30.65,61.8,31.4,16.3,23.5,26.53,39.9,62.8,94.65,37.1,27.8,48.25,38.75,47.65,53.28,20.12,92.33,52.27,42.0
92.85,64.8,26.85,254.35,23.0,19.2,28.05,46.77,26.47,7.38,26.43,24.95,41.15,54.23,89.38,31.82,25.4,44.35,33.95,48.33,48.92,36.42,91.5,38.93,26.82
90.04,59.95,25.98,186.07,28.85,16.25,26.2,31.32,23.08,6.78,27.38,23.0,41.5,42.6,92.0,27.65,24.55,41.48,32.5,51.7,40.77,42.7,57.826666666666675,34.65,23.02
95.38,66.53,25.45,166.18,30.05,13.2,26.1,29.88,23.12,10.28,28.85,21.62,38.77,39.98,91.93,26.72,24.45,35.48,31.75,53.83,37.2,47.25,53.62444444444444,35.65,21.9
94.65,72.38,26.28,153.57,24.75,12.28,26.3,30.1,23.17,18.52,23.8,21.88,39.45,43.35,93.1,26.27,25.1,33.72,32.5,53.7,38.97,58.8,38.81,34.3,21.48
104.2,70.42,26.02,134.25,22.68,12.78,27.52,32.35,22.4,17.77,21.85,19.55,39.0,42.52,96.22,27.45,25.73,32.92,32.85,52.05,34.83,55.88,36.34,35.85,21.05
98.33,71.3,26.1,131.12,21.83,11.88,29.32,32.67,21.23,14.9,21.12,19.12,36.25,42.75,93.03,26.18,26.95,32.35,33.02,49.67,35.92,60.35,35.2,34.7,20.9
91.17,67.6,26.2,137.47,23.529999999999998,13.1,30.32,34.4,20.9,17.3,23.42,18.93,31.88,40.45,92.78,28.83,27.43,30.02,32.95,47.9,35.08,55.55,34.53,31.85,21.3
86.62,68.15,27.85,148.7,17.869285714285716,13.07,31.03,30.23,20.3,17.25,27.05,22.12,32.4,43.1,92.5,27.32,29.4,29.68,36.45,45.42,33.52,44.52,36.65,32.5,20.67
82.26,72.1,28.27,212.25,17.596666666666668,13.82,31.35,31.02,20.9,4.17,29.15,22.02,30.85,40.5,88.15,27.52,27.35,30.58,35.55,42.45,33.62,45.55,42.55,30.73,21.4
85.66,68.53,28.17,181.95,16.343999999999998,12.18,26.85,31.23,22.43,13.65,28.78,21.5,28.95,40.72,89.78,27.0,27.08,30.43,32.8,39.92,36.38,30.8,40.18,31.73,22.18
96.15,70.72,27.82,181.05,23.9,15.32,26.18,31.95,22.75,4.97,29.88,21.65,41.95,42.1,91.7,28.52,30.07,32.27,34.15,41.48,40.53,14.38,40.63,36.85,25.55
102.55,63.12,27.55,181.75,24.1,16.0,29.72,38.5,24.1,10.72,29.73,23.3,47.83,51.4,92.85,28.48,26.82,34.85,36.48,41.5,43.98,3.08,51.89,41.38,27.48
108.58,77.1,27.23,196.52,19.3,14.68,31.52,39.42,27.53,23.32,28.32,22.28,45.33,53.62,99.28,29.45,30.18,37.83,33.08,43.78,33.67,0.98,58.39,41.33,30.45
119.19,79.17,27.32,205.75,22.68,20.5,32.55,40.97,26.68,18.0,28.82,23.1,38.12,55.48,97.68,30.02,32.7,43.82,38.17,47.33,44.45,0.6,87.97,47.33,29.85
121.17,78.25,28.42,241.35,21.05,18.3,35.27,40.17,27.1,25.72,32.42,23.9,38.98,52.78,98.7,30.65,30.43,44.05,38.2,46.65,43.35,13.45,69.3,41.48,32.95
117.7,73.75,28.12,291.98,22.62,17.73,34.12,42.28,26.55,24.8,35.08,25.62,41.85,58.47,95.88,31.02,32.25,46.3,33.9,50.7,44.75,28.98,100.59,44.88,34.17
119.07,80.0,27.45,381.88,29.98,15.05,38.7,41.4,27.88,26.5,37.2,29.95,50.77,53.12,95.25,34.72,33.5,41.35,41.6,58.88,50.38,27.0,138.97,42.55,43.65
118.66,76.3,34.5,373.05,19.75714285714286,19.3,33.5,39.2,32.1,19.8,36.7,26.55,45.9,48.7,91.95,31.1,,35.2,33.85625,59.0,50.1,0.95,134.08,50.5,42.8
107.26,83.55,30.3,422.82,22.161666666666665,16.98,35.45,38.43,31.88,23.15,33.02,24.25,36.3,48.55,94.7,31.07,30.38,31.7,31.94,47.02,47.45,0.57,113.65,44.17,40.6
104.06,85.2,27.77,316.53,24.501666666666665,19.58,32.97,37.05,33.38,24.82,28.85,24.52,39.2,55.45,97.33,30.27,30.15,38.58,31.478,45.33,47.15,22.25,83.67,41.48,48.17
103.51,83.3,27.3,298.93,25.776666666666667,18.55,29.98,42.05,32.45,27.2,27.38,24.48,48.92,58.78,104.97,33.33,29.88,39.88,31.552000000000003,42.7,46.33,46.12,77.51,47.05,42.25
103.98,86.28,27.85,246.22,27.831666666666667,17.65,30.6,44.17,30.33,29.68,26.8,24.35,50.25,57.17,102.35,35.98,31.03,47.45,32.952000000000005,52.1,49.85,1.12,75.59,43.05,41.35
106.06,86.5,28.95,272.18,29.22142857142857,19.88,33.48,45.38,36.95,26.12,26.17,24.7,49.58,58.6,101.67,33.7,34.35,43.92,33.92266666666667,59.7,51.45,13.0,118.62,49.65,48.2
101.94,83.22,31.4,379.38,30.8,20.8,35.53,36.05,36.5,20.77,29.95,25.38,49.25,55.32,100.15,30.5,29.05,44.98,33.05733333333334,60.17,46.83,32.95,105.8,43.38,54.58
101.48,74.75,28.7,324.2,37.25,18.12,32.25,35.98,32.8,10.75,30.27,25.05,50.55,50.3,92.88,28.62,27.55,44.4,32.104000000000006,62.47,43.28,53.88,79.6,40.85,36.55
96.57,70.65,28.98,236.88,33.98,16.6,30.92,34.2,28.48,17.57,33.92,23.55,49.33,50.2,95.22,29.3,27.7,44.07,31.230666666666668,65.8,41.05,55.12,53.88,39.12,26.95
96.12,74.2,27.05,197.65,37.5,15.25,32.08,34.05,25.8,10.78,35.05,22.03,50.3,45.7,96.78,27.67,27.23,42.4,31.7375,69.17,41.15,67.43,46.31,36.48,25.45
92.66,75.95,26.78,162.0,38.8,12.98,34.08,31.5,23.52,21.23,24.88,21.85,47.7,49.17,96.25,28.02,28.2,38.65,31.280624999999997,69.75,38.7,67.53,41.52,37.38,24.32
99.48,74.82,27.23,140.23,30.62,11.18,34.95,33.55,22.03,25.55,24.5,18.97,41.88,48.25,99.42,29.48,28.45,32.65,31.349375,63.88,35.47,68.35,39.45,35.92,23.93
99.4,77.43,26.83,133.57,25.23,11.6,27.77,34.5,20.07,16.6,22.38,18.25,37.62,47.17,94.3,29.48,31.23,32.23,33.97,58.77,32.62,64.17,39.54,35.98,24.05
101.0,68.72,26.65,126.1,24.62,9.85,30.25,35.67,18.6,20.5,22.12,17.95,34.25,48.0,93.22,29.02,35.45,32.28,33.42,53.38,32.88,58.2,39.01,33.45,22.98
98.6,66.3,27.3,121.05,25.2,11.4,29.82,31.02,18.05,19.52,25.32,20.4,33.9,49.33,90.8,28.45,35.23,29.05,34.0,50.42,31.3,61.08,39.68,32.52,23.73
97.9,70.45,27.27,124.9,17.899333333333335,13.565882352941175,29.518888888888892,31.6,19.62294117647059,33.883529411764705,29.399375,20.18,30.8,38.897333333333336,86.54222222222224,28.2,26.828333333333333,33.22941176470588,31.289375,40.410000000000004,39.621111111111105,50.70294117647059,44.23,30.849444444444444,24.3
100.15,57.82444444444444,27.86666666666667,139.82,16.888666666666666,14.417647058823531,29.27111111111111,29.871111111111116,20.74235294117647,33.760625,29.6,20.275555555555552,34.25555555555556,39.96466666666666,87.57277777777777,25.764444444444447,26.026666666666664,34.57875,31.901875,37.847777777777786,41.61555555555555,43.303124999999994,56.43,30.798333333333332,19.748333333333335
109.29,60.72222222222222,27.929444444444442,159.32,18.43375,14.552941176470586,29.247222222222224,30.31941176470588,23.014999999999997,32.73125,30.7425,20.485,40.80222222222222,41.611999999999995,89.4977777777778,26.90333333333333,26.633333333333336,38.41117647058824,32.621874999999996,40.54722222222222,47.89388888888889,35.62529411764706,53.06,32.88833333333334,21.221111111111114
122.71,62.87388888888888,27.712222222222223,211.85,18.722,14.911764705882353,29.34,31.98470588235294,23.683888888888887,34.089375000000004,31.063125,21.854444444444443,40.13444444444445,45.574666666666666,92.69777777777777,29.595000000000002,27.825,39.982352941176465,33.21058823529411,44.96333333333334,49.64666666666666,33.97388888888889,86.4,33.44888888888889,22.743333333333332
128.75,66.0461111111111,27.529444444444444,246.7,21.0375,15.239999999999998,30.642777777777773,31.822352941176472,24.361111111111107,35.988749999999996,32.519999999999996,21.308333333333334,38.75944444444444,47.73133333333333,96.88388888888889,32.02055555555555,28.545,41.191764705882356,33.34411764705882,48.52555555555555,51.40722222222222,32.220555555555556,120.48,34.82555555555555,23.845882352941175
135.77,67.32555555555555,27.825555555555553,319.43,23.169090909090908,15.4425,31.287777777777777,33.59117647058824,24.808333333333334,36.733125,34.93352941176471,21.791111111111107,39.36055555555556,47.18466666666667,95.34777777777778,31.380000000000003,28.305555555555557,43.52235294117647,33.78294117647059,45.248823529411766,53.12555555555556,32.605,116.4,36.467777777777776,25.03235294117647
123.71,65.86999999999999,28.218888888888884,475.7,23.19,15.260625000000001,31.435555555555553,35.27166666666667,25.135,37.5675,33.288125,22.047222222222224,38.918888888888894,45.974375,95.19444444444444,30.07,28.711111111111116,44.760588235294115,32.85352941176471,45.93176470588236,51.96111111111111,37.88666666666666,97.82,37.29333333333333,26.264444444444447
111.33,63.62277777777778,27.97833333333333,460.0,22.97666666666667,15.096250000000001,32.00611111111111,34.50611111111111,24.89611111111111,36.935625,33.72125,22.767777777777773,38.69555555555555,45.668124999999996,93.53777777777778,28.900625,28.66,44.660000000000004,32.76,46.04352941176471,50.67833333333333,38.55222222222222,79.75,37.63055555555556,26.96
105.62,65.91222222222221,27.86777777777778,359.3,26.93,15.424999999999999,33.79777777777778,36.69444444444444,25.188333333333333,36.853125000000006,36.82588235294118,25.38944444444444,44.01833333333333,46.9225,92.93444444444444,30.078125,29.58888888888889,45.20058823529411,34.71823529411765,52.38647058823529,54.75055555555556,39.08277777777777,59.42,40.878888888888895,30.948333333333338
99.85,67.29444444444444,32.17777777777778,268.57,19.6875,19.60625,31.694444444444443,35.900000000000006,26.26666666666667,37.83333333333333,36.612500000000004,22.108333333333334,38.51111111111111,44.306250000000006,91.98333333333332,27.762500000000003,,37.69411764705882,33.45,48.976470588235294,54.13333333333333,37.07222222222222,51.36,42.38333333333333,34.12222222222223
97.1,69.44944444444445,29.51666666666667,237.47,22.810000000000002,18.415625,31.458888888888893,33.909444444444446,26.317777777777778,38.80466666666667,33.296470588235294,20.317777777777778,33.86722222222223,45.12625,92.2761111111111,28.263125,29.075555555555557,34.78705882352942,31.509333333333327,43.11705882352941,53.37444444444445,38.44833333333333,50.12,38.67111111111112,32.83888888888888
98.34,72.24277777777777,27.657222222222217,191.05,24.412857142857145,17.73875,31.332222222222217,33.285,26.093888888888888,38.260000000000005,30.154117647058825,21.254444444444445,35.98,46.8425,92.49588235294118,29.316874999999996,27.35222222222222,35.59235294117647,30.919999999999998,39.82823529411765,50.18055555555556,34.675555555555555,46.97,37.465,33.13
99.42,74.80277777777778,27.48166666666667,180.2,26.86285714285714,18.220625,29.59777777777778,34.34058823529411,26.26,38.69199999999999,30.233529411764707,21.514444444444443,39.492777777777775,47.308125000000004,98.01588235294118,31.014375,26.90666666666667,38.91470588235294,30.987333333333336,40.53235294117648,52.76166666666667,27.836666666666666,43.82,37.779444444444444,31.71833333333333
99.66,74.28944444444443,27.581111111111113,191.02,29.599999999999998,18.3575,29.842777777777776,37.24235294117647,26.634444444444448,40.93071428571428,28.281875,21.698333333333338,41.06388888888889,49.55,96.34235294117647,32.065625,27.087777777777777,43.39058823529412,32.830666666666666,45.00882352941177,58.82777777777778,19.63888888888889,45.84,39.35611111111111,31.184999999999995
96.92,76.32611111111112,29.247222222222224,192.7,29.467500000000005,19.422352941176467,30.59222222222222,42.15117647058823,28.026666666666664,43.75785714285714,28.97625,22.71666666666667,40.98111111111111,51.94466666666667,96.89611111111111,33.612941176470585,28.80944444444445,43.63352941176471,33.95333333333333,48.33176470588236,68.15222222222222,19.428888888888892,45.58,44.495000000000005,36.05
88.47,74.41222222222221,29.465,181.4,31.562500000000004,19.32235294117647,29.987222222222215,38.94411764705882,27.71055555555556,46.35,31.888125,23.63722222222222,41.45055555555555,51.23066666666667,94.66611111111112,32.74058823529411,28.442777777777778,43.41058823529412,33.17066666666667,49.89058823529412,64.16055555555556,29.849999999999998,45.91,45.91555555555555,33.1
86.32,69.93,27.971666666666664,185.48,27.02214285714286,17.435294117647057,30.062777777777782,37.336666666666666,24.987777777777776,42.16071428571428,33.537647058823524,23.729444444444443,41.47,49.216666666666676,90.36888888888888,30.035294117647062,27.768333333333338,43.35588235294117,32.422,50.91470588235295,58.841111111111104,38.343333333333334,45.42,44.44222222222223,30.65
83.29,61.99888888888889,27.52666666666667,145.4,25.905,16.00470588235294,30.305,33.89058823529412,22.585,37.485,33.12705882352941,22.299999999999997,41.42117647058824,48.091333333333324,90.69666666666666,28.334705882352942,27.51166666666667,39.24058823529411,31.872666666666667,50.86882352941176,52.12944444444444,39.00222222222223,39.69,39.81277777777777,25.85
84.4,60.82277777777777,26.901666666666664,115.3,23.720625,14.848823529411764,31.071111111111115,31.572777777777773,20.99277777777778,32.32066666666667,32.94882352941176,20.827222222222225,39.02058823529413,45.650625000000005,90.56764705882352,27.467058823529413,27.22222222222222,35.68611111111112,32.270625,49.77117647058824,47.67277777777778,39.17166666666667,34.95,34.791111111111114,24.88
82.39,59.80222222222223,26.660555555555558,110.57,20.96,13.568235294117647,30.62166666666667,30.796666666666667,19.961111111111112,29.254117647058823,29.38764705882353,20.474999999999998,36.97111111111111,47.20333333333333,90.25235294117647,27.30764705882353,26.45611111111111,33.315555555555555,31.620625,47.772222222222226,44.62222222222222,45.71055555555556,34.19,32.87166666666667,25.07
85.52,60.50555555555556,26.66722222222222,107.78,19.9364705882353,13.07529411764706,30.588333333333335,30.38666666666667,20.553888888888892,33.31333333333333,27.82823529411765,19.529999999999998,36.542352941176475,46.8725,93.4,30.7,26.731666666666666,32.73444444444444,31.69875,44.218333333333334,33.8,47.32000000000001,34.43,31.913888888888884,22.93
83.33,62.6,27.5,104.22,18.842777777777776,12.25,41.05,36.92,14.27,31.25,26.938235294117646,17.6,34.38,45.89125,91.08,29.82,31.62,30.48,31.959999999999997,51.27,34.75,89.15,31.63,42.45,21.55
85.77,61.17,25.48,93.85,18.51615384615385,12.65,40.92,35.57,13.18,26.7,27.176470588235293,17.75,30.88,41.8625,88.08,28.12,30.5,29.22,32.030588235294125,47.73,31.8,82.5,29.49,41.35,21.02
89.99,55.55,26.35,95.57,18.240666666666666,14.85,43.1,33.88,13.3,28.7,28.937058823529412,20.23,31.75,39.939375,87.23,26.15,30.85,32.2,31.906470588235294,45.98,31.67,99.38,30.05,38.98,20.6
91.26,60.97,28.9,120.08,18.01133333333333,15.6,42.92,33.2,15.75,33.67,29.435,20.1,30.5,38.34466666666666,87.72,28.32,33.92,35.38,31.499999999999996,44.25,34.88,104.65,34.75,42.15,20.83
97.95,67.15,30.4,136.15,17.226,18.77,42.3,35.12,20.0,29.55,29.815625,20.75,35.45,39.56466666666667,90.35,29.18,30.12,37.38,31.32625,43.38,40.83,99.1,47.69,42.62,23.4
107.35,74.92,30.12,152.9,19.234375,19.07,42.1,40.23,22.12,8.22,31.859375,22.15,52.3,41.91466666666666,92.4,29.4,32.28,46.75,32.45125,43.65,47.28,38.8,60.01,41.67,26.6
113.5,89.72,29.65,167.15,19.619333333333334,19.73,40.15,48.53,25.08,21.75,31.733125,23.6,47.02,45.70466666666667,99.38,33.05,34.02,44.62,33.427058823529414,43.15,39.73,0.75,71.3,47.0,27.43
116.9,85.33,29.52,190.93,22.71769230769231,19.82,38.83,42.0,24.25,25.03,33.230000000000004,22.33,41.32,47.44533333333333,106.57,34.53,32.08,46.43,33.60705882352941,52.88,43.43,0.55,91.32,49.85,27.2
121.94,85.57,29.6,240.95,24.242499999999996,20.17,37.8,43.65,24.98,23.35,35.47235294117647,23.7,47.95,48.661874999999995,102.4,35.23,35.45,51.12,33.86294117647059,60.9,48.2,0.52,122.15,52.3,27.68
122.41,80.35,31.33,290.38,24.159166666666668,19.43,38.05,49.65,26.48,25.6,33.993125,23.88,50.67,46.305625000000006,101.58,34.98,33.08,53.3,33.59,64.92,47.35,0.55,114.88,48.0,28.88
135.1,77.0,31.75,278.77,24.273846153846154,22.88,44.08,48.12,27.53,23.85,35.050625,25.02,52.3,45.65,99.95,36.38,31.77,51.47,33.89705882352941,67.17,52.1,0.5,85.11,47.88,31.1
135.0,80.0,31.15,242.83,27.806,22.55,46.58,48.55,29.8,22.62,38.9464705882353,28.48,58.7,47.271874999999994,99.78,38.33,32.7,55.05,35.68411764705882,80.95,55.75,0.5,69.1,49.5,39.85
120.25,89.8,34.9,195.85,18.05,24.2,45.0,50.7,31.75,24.4,38.02352941176471,26.4,54.2,45.3875,97.6,37.0,,47.0,34.4625,76.2,51.8,9.4,63.46,54.8,43.9
105.93,93.03,32.73,207.57,21.95714285714286,23.15,44.62,44.7,31.2,23.48,34.45058823529412,22.77,47.45,46.346875,98.88,38.15,30.95,44.67,32.32866666666667,66.12,61.03,46.83,58.82,51.8,41.22
107.6,98.22,29.62,254.12,25.138571428571424,22.55,50.33,43.58,30.9,22.25,31.391176470588235,24.33,48.12,48.6125,101.85,38.6,30.73,47.35,31.835333333333335,61.67,51.55,1.8,49.16,52.2,41.0
110.35,95.27,29.7,257.45,27.569999999999997,21.88,44.85,51.17,30.1,23.85,31.76117647058824,26.4,55.77,49.46125,110.85,42.62,30.42,50.83,32.32200000000001,65.93,48.0,0.45,47.81,52.9,38.62
118.85,94.72,29.82,299.0,30.642857142857142,22.45,45.52,56.85,27.6,40.81384615384615,29.784375,26.8,59.38,51.881875,105.88,39.62,29.9,57.35,33.81466666666667,78.12,49.62,0.53,61.09,52.8,34.88
135.39,85.38,32.42,336.88,30.627499999999998,23.18,43.17,52.95,28.02,46.08769230769231,30.465625,25.2,60.22,54.25666666666667,105.0,37.77,31.23,55.1,34.92999999999999,82.55,48.3,3.32,88.44,49.55,38.62
